ENTITY ,LOCATION,CLOCK(MIN),Enter Exit,a_SKU,a_Line_Choice,a_Line_Choice1,a_Line_Choice2,a_Line_Choice3,a_Time_into_system,a_Order_Qty,a_Units_per_Case,a_Cases_per_Pallet,a_Units_Per_Pallet,a_SKU_of_sub,a_UnitsPerMin_Line_Choice,a_UnitsPerMin_Line_Choice1,a_UnitsPerMin_Line_Choice2,a_UnitsPerMin_Line_Choice3,a_Release_Date,a_Due_Date,a_Order_number,a_Release_Lateness,a_ProductionComplete_Lateness,a_YYMMDD_PO_Arrive_at_Line,a_YYMMDD_PO_Completed_at_Line,a_TimeDone,a_Matl_SKU,a_Number_input_Pallets_needed_for_order_used,a_Num_FGI_Pallets_for_Order_calculated,a_Number_input_pallets_needed_for_order,a_Num_Pallets_for_replenishment_order,a_Order_Queued_Hours,a_Replenish_Order_Qty,a_Lead_Time_Days,a_Replenish_Warehouse,a_Randomizer_for_warehouse_pull,a_Num_Split_Orders,a_Which_Warehouse_over_threshold,a_Num_pallets_report_over,a_SQFT_report_over,, 
1,1,    0.00, Enter,   663,      0,     10,      5,      0,     0.00,  20352,     0.00,     0.00,  3840.00,      0,      0, 14400.00,  6900.00,     0.00, 20040714, 20040718,     84,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   664,      0,     10,      5,      0,     0.00,  65280,     0.00,     0.00,  3840.00,      0,      0, 14400.00,  6900.00,     0.00, 20040714, 20040718,     85,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   665,      0,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  3840.00,      0,      0, 14400.00,  6900.00,     0.00, 20040714, 20040718,     86,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   875,      0,     10,      5,      0,     0.00,   2880,     0.00,     0.00,  3840.00,      0,      0, 14400.00,  6900.00,     0.00, 20040714, 20040718,     87,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   679,      0,     11,      2,      0,     0.00,  11952,     0.00,     0.00,  1440.00,      0,      0, 14400.00,  5400.00,     0.00, 20040714, 20040718,     88,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   681,      0,     11,      2,      0,     0.00,   1440,     0.00,     0.00,  2592.00,      0,      0, 14400.00,  5400.00,     0.00, 20040714, 20040718,     89,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   682,      0,     11,      2,      0,     0.00,  15840,     0.00,     0.00,  2592.00,      0,      0, 14400.00,  5400.00,     0.00, 20040714, 20040718,     90,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   684,      0,     11,      2,      0,     0.00,  14400,     0.00,     0.00,  1440.00,      0,      0, 14400.00,  5400.00,     0.00, 20040714, 20040718,     91,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   916,      0,     16,     15,     14,     0.00,  19872,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040714, 20040718,     92,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   917,      0,     16,     15,     14,     0.00,   9132,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040714, 20040718,     93,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   920,      0,     16,     15,     14,     0.00,  63120,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040714, 20040718,     94,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   802,      0,     17,     19,      1,     0.00,   6984,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,     95,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   803,      0,     17,     19,      1,     0.00,  42792,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,     96,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   805,      0,     17,     19,      1,     0.00,  30768,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,     97,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   819,      0,     17,     19,      1,     0.00,   4200,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,     98,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   820,      0,     17,     19,      1,     0.00,  30576,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,     99,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   822,      0,     17,     19,      1,     0.00,  17016,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    100,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   876,      0,     17,     19,      4,     0.00,   3360,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    101,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   882,      0,     17,     19,      4,     0.00,  14400,     0.00,     0.00,  8640.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    102,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   884,      0,     17,     19,      4,     0.00,   3360,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    103,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   889,      0,     17,     19,      4,     0.00,  21888,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    104,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   804,      0,     19,     17,      1,     0.00,    528,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    105,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   815,      0,     19,     17,      1,     0.00,   3168,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    106,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   817,      0,     19,     17,      1,     0.00,  38640,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    107,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   821,      0,     19,     17,      1,     0.00,    144,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    108,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   878,      0,     19,     17,      4,     0.00,  26880,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    109,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   880,      0,     19,     17,      4,     0.00,  10080,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    110,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   886,      0,     19,     17,      4,     0.00,  26880,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    111,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   888,      0,     19,     17,      4,     0.00,  13440,     0.00,     0.00,  3360.00,      0,      0, 14400.00, 14400.00,  6000.00, 20040714, 20040718,    112,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   918,      0,     94,      0,      0,     0.00,   3168,     0.00,     0.00,   288.00,      0,      0,   720.00,     0.00,     0.00, 20040714, 20040718,    113,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   932,      0,     94,      0,      0,     0.00,   9504,     0.00,     0.00,   288.00,      0,      0,   720.00,     0.00,     0.00, 20040714, 20040718,    114,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   921,      0,     16,     15,     14,     0.00,  21360,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040715, 20040718,    115,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   923,      0,     16,     15,     14,     0.00,   5568,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040715, 20040718,    116,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   924,      0,     16,     15,     14,     0.00,  82520,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040715, 20040718,    117,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   933,      0,     94,      0,      0,     0.00,   8988,     0.00,     0.00,   288.00,      0,      0,   720.00,     0.00,     0.00, 20040715, 20040718,    118,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   925,      0,     16,     15,     14,     0.00,   8076,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040716, 20040718,    119,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   926,      0,     16,     15,     14,     0.00,  14932,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040716, 20040718,    120,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   931,      0,     16,     15,     14,     0.00,  14064,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040716, 20040718,    121,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
1,1,    0.00, Enter,   934,      0,     16,     15,     14,     0.00,   6420,     0.00,     0.00,   756.00,      0,      0,  3600.00,  3600.00,  3600.00, 20040716, 20040718,    122,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.00,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1127,      9,      9,      0,      0,     0.00,  11580,     0.00,     0.00, 23160.00,   1127,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      1,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     9.41,      0,      0,      0,     40,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   367,      9,      9,      0,      0,     0.00,  11580,     0.00,     0.00,  9000.00,    367,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      1,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     9.41,      0,      0,      0,     40,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   367,      9,      9,      0,      0,     0.00,  11580,     0.00,     0.00,  9000.00,    367,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      1,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     9.41,      0,      0,      0,     40,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   367,      9,      9,      0,      0,     0.00,  11580,     0.00,     0.00,  5160.00,    367,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      1,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      3,      0,     9.41,      0,      0,      0,     61,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1137,      9,      9,      0,      0,     0.00,  11580,     0.00,     0.00, 11580.00,   1137,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      1,     0.00,     0.00,      0,      0,     0.00,      0,      4,      0,      4,      0,     9.41,      0,      0,      0,     43,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1202,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00, 62400.00,   1202,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  9000.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,    50.68,      0,      0,      0,     50,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   471,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00,  8400.00,    471,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      7,      0,    50.68,      0,      0,      0,     70,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1141,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00, 21000.00,   1141,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      8,      0,      8,      0,    50.68,      0,      0,      0,     18,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1141,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00, 21000.00,   1141,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      8,      0,      8,      0,    50.68,      0,      0,      0,     18,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1141,      9,      9,      0,      0,     0.00,  62400,     0.00,     0.00, 20400.00,   1141,   3600,  3600.00,     0.00,     0.00, 20040712, 20040718,      2,     0.00,     0.00,      0,      0,     0.00,      0,      8,      0,     10,      0,    50.68,      0,      0,      0,     18,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    85,     10,     10,      5,      0,     0.00,   6912,     0.00,     0.00,  6720.00,     85,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      3,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     1.53,      0,      0,      0,      0,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    85,     10,     10,      5,      0,     0.00,   6912,     0.00,     0.00,   192.00,     85,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      3,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      1,      0,     1.53,      0,      0,      0,     64,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    94,     10,     10,      5,      0,     0.00,   6912,     0.00,     0.00,  6912.00,     94,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      3,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     1.53,      0,      0,      0,     37,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   106,     10,     10,      5,      0,     0.00,   6912,     0.00,     0.00,  6912.00,    106,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      3,     0.00,     0.00,      0,      0,     0.00,      0,      3,      0,      3,      0,     1.53,      0,      0,      0,     34,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    85,     10,     10,      5,      0,     0.00,   1632,     0.00,     0.00,  1632.00,     85,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      4,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.36,      0,      0,      0,     76,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   105,     10,     10,      5,      0,     0.00,   1632,     0.00,     0.00,  1632.00,    105,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      4,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.36,      0,      0,      0,     44,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,   1632,     0.00,     0.00,  1632.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      4,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.36,      0,      0,      0,     91,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    86,     10,     10,      5,      0,     0.00,    388,     0.00,     0.00,   388.00,     86,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      5,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.09,      0,      0,      0,     47,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    95,     10,     10,      5,      0,     0.00,    388,     0.00,     0.00,   388.00,     95,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      5,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.09,      0,      0,      0,     85,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,    388,     0.00,     0.00,   388.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      5,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.09,      0,      0,      0,     80,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    87,     10,     10,      5,      0,     0.00,    768,     0.00,     0.00,   768.00,     87,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      6,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.17,      0,      0,      0,     69,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    96,     10,     10,      5,      0,     0.00,    768,     0.00,     0.00,   768.00,     96,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      6,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.17,      0,      0,      0,     28,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,    768,     0.00,     0.00,   768.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      6,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.17,      0,      0,      0,     14,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    88,     10,     10,      5,      0,     0.00,    384,     0.00,     0.00,   384.00,     88,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      7,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.08,      0,      0,      0,     19,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,    97,     10,     10,      5,      0,     0.00,    384,     0.00,     0.00,   384.00,     97,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      7,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.08,      0,      0,      0,     42,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,    384,     0.00,     0.00,   384.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      7,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.08,      0,      0,      0,      2,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   139,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    139,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      8,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.42,      0,      0,      0,      3,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   145,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    145,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      8,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.42,      0,      0,      0,     26,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      8,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.42,      0,      0,      0,     15,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   139,     10,     10,      5,      0,     0.00,    576,     0.00,     0.00,   576.00,    139,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      9,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.13,      0,      0,      0,     70,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   149,     10,     10,      5,      0,     0.00,    576,     0.00,     0.00,   576.00,    149,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,      9,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.13,      0,      0,      0,     30,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   140,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    140,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     10,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.42,      0,      0,      0,     19,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   146,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    146,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     10,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.42,      0,      0,      0,     49,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1126,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,   1126,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     10,     0.00,     0.00,      0,      0,     0.00,      0,      2,      0,      2,      0,     0.42,      0,      0,      0,     42,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   140,     10,     10,      5,      0,     0.00,    384,     0.00,     0.00,   384.00,    140,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     11,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.08,      0,      0,      0,      1,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,  1080,     10,     10,      5,      0,     0.00,    384,     0.00,     0.00,   384.00,   1080,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     11,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.08,      0,      0,      0,     65,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   141,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    141,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     12,     0.00,     0.00,      0,      0,     0.00,      0,      0,      0,      0,      0,     0.42,      0,      0,      0,     84,      0,      0,     0.00,     0.00, , 
4,99,    0.00, Enter,   147,     10,     10,      5,      0,     0.00,   1920,     0.00,     0.00,  1920.00,    147,  14400, 14400.00,  6900.00,     0.00, 20040712, 20040718,     12,     0.00,     0.00,      0,      0,     0.00,      0,      1,      0,      1,      0,     0.42,      0,      0,      0,     89,      0,      0,     0.00,     0.00, , 
